OP,FECHA DE INGRESO,ESTILO,DESCRIPCIÓN,COLOR,VISTAS/BIES/CONTRASTES,TALLA,ESTILO-TALLA,BORDADO,CANTIDAD,FECHA ENTREGA,sah unitario,HORAS,LINEA,PLANTA,FOLEO,HABILITACION,ENSAMBLE,TERMINADO,EMPAQUE,PRIORIDAD,C.T.,TELA,estilo 2,metros a tender,FECHA CORTE,BIES,HABILITACION,,PORCENTAJE DE TELA,
9326,27/03/2023,A002-570,TOP MUJER,NEGRO,,XL,A002-570-XL,,24,21/04/2023,0.347,8,MPUA10,TOP,,,,,,,M3313,TTR-19-570TCX-BLACK,A002,29.7192,28/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9327,27/03/2023,A002-570,TOP MUJER,NEGRO,,XS,A002-570-XS,,24,21/04/2023,0.347,8,MPUA10,TOP,,,,,,,M3313,TTR-19-570TCX-BLACK,A002,29.7192,28/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9328,27/03/2023,A011-001,TOP DAMA,BLANCO,,XS,A011-001-XS,,36,21/04/2023,0.375,14,MPUA10,TOP,,,,,,,M3314,TTR-WHIT,A011,46.8,29/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9329,27/03/2023,A011-001,TOP DAMA,BLANCO,,S,A011-001-S,,108,21/04/2023,0.375,41,MPUA10,TOP,,,,,,,M3314,TTR-WHIT,A011,140.4,29/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9330,27/03/2023,A011-001,TOP DAMA,BLANCO,,M,A011-001-M,,96,21/04/2023,0.375,36,MPUA10,TOP,,,,,,,M3314,TTR-WHIT,A011,124.8,29/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9331,27/03/2023,A006-340,Top Dama,Lima,,XS,A006-340-XS,,48,21/04/2023,0.4658,22,MPUA10,TOP,,,,,,,M3315,TTR-17-0340 TCX Acid lime,A006,47.04,29/03/23,,OK,,77% poliester 17% rayon 6% spandex ,
9332,27/03/2023,A006-340,Top Dama,Lima,,S,A006-340-S,,108,21/04/2023,0.4658,50,MPUA10,TOP,,,,,,,M3315,TTR-17-0340 TCX Acid lime,A006,105.84,29/03/23,,OK,,77% poliester 17% rayon 6% spandex ,
9333,27/03/2023,A006-340,Top Dama,Lima,,M,A006-340-M,,108,21/04/2023,0.4658,50,MPUA10,TOP,,,,,,,M3315,TTR-17-0340 TCX Acid lime,A006,105.84,29/03/23,,OK,,77% poliester 17% rayon 6% spandex ,
9334,27/03/2023,A006-340,Top Dama,Lima,,L,A006-340-L,,48,21/04/2023,0.4658,22,MPUA10,TOP,,,,,,,M3315,TTR-17-0340 TCX Acid lime,A006,47.04,29/03/23,,OK,,77% poliester 17% rayon 6% spandex ,
9335,27/03/2023,A006-340,Top Dama,Lima,,XL,A006-340-XL,,24,21/04/2023,0.4658,11,MPUA10,TOP,,,,,,,M3315,TTR-17-0340 TCX Acid lime,A006,23.52,29/03/23,,OK,,77% poliester 17% rayon 6% spandex ,
9336,27/03/2023,RF009-518,TOP DAMA,AIR,,XL,RF009-518-XL,,24,21/04/2023,0.3,7,MPUA10,TOP,,,,,,,M3316,TTR-ROSSETTE-C#1,RF009,21.36,28/03/23,,OK,,77% poliester 18% rayon 5% spandex ,
9337,27/03/2023,RF009-313,Top Dama,Aruba,,XXS,RF009-313-XXS,,24,21/04/2023,0.3,7,MPUA10,TOP,,,,,,,M3317,TTRC#1 13-5313TCX ARUBA BLUE,RF009,21.36,29/03/23,,OK,,77% poliester 17% rayon 6% spandex ,
9338,27/03/2023,RF009-313,Top Dama,Aruba,,XS,RF009-313-XS,,96,21/04/2023,0.3,29,MPUA10,TOP,,,,,,,M3317,TTRC#1 13-5313TCX ARUBA BLUE,RF009,85.44,29/03/23,,OK,,77% poliester 17% rayon 6% spandex ,
9339,27/03/2023,RF009-313,Top Dama,Aruba,,S,RF009-313-S,,96,21/04/2023,0.3,29,MPUA10,TOP,,,,,,,M3317,TTRC#1 13-5313TCX ARUBA BLUE,RF009,85.44,29/03/23,,OK,,77% poliester 17% rayon 6% spandex ,
9340,27/03/2023,RF009-313,Top Dama,Aruba,,M,RF009-313-M,,96,21/04/2023,0.3,29,MPUA10,TOP,,,,,,,M3317,TTRC#1 13-5313TCX ARUBA BLUE,RF009,85.44,29/03/23,,OK,,77% poliester 17% rayon 6% spandex ,
9341,27/03/2023,RF009-313,Top Dama,Aruba,,L,RF009-313-L,,36,21/04/2023,0.3,11,MPUA10,TOP,,,,,,,M3317,TTRC#1 13-5313TCX ARUBA BLUE,RF009,32.04,29/03/23,,OK,,77% poliester 17% rayon 6% spandex ,
9342,27/03/2023,RFH004-900,TOP HOMBRE,STORM,,XS,RFH004-900-XS,,24,21/04/2023,0.3041,7,MPUA10,TOP,,,,,,,M3318,TTR-GARY-C#4,RFH004,25.2,28/03/23,,OK,,77% poliester 18% rayon 5% spandex ,
9343,27/03/2023,A103-001,PANT MUJER,BLANCO,,L,A103-001-L,,144,21/04/2023,0.2791,40,MPUA10,PANT,,,,,,,M3319,TTR-WHIT,A103,184.32,29/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9344,27/03/2023,A103-001,PANT MUJER,BLANCO,,M,A103-001-M,,312,21/04/2023,0.2791,87,MPUA10,PANT,,,,,,,M3319,TTR-WHIT,A103,399.36,29/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9345,27/03/2023,A103-001,PANT MUJER,BLANCO,,S,A103-001-S,,288,21/04/2023,0.2791,80,MPUA10,PANT,,,,,,,M3319,TTR-WHIT,A103,368.64,29/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9346,27/03/2023,A103-001,PANT MUJER,BLANCO,,XS,A103-001-XS,,216,21/04/2023,0.2791,60,MPUA10,PANT,,,,,,,M3319,TTR-WHIT,A103,276.48,29/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9347,27/03/2023,RF105-532,PANTALON DE DAMA,TORNADO,,L,RF105-532-L,,48,21/04/2023,0.405,19,MPUA10,PANT,,,,,,,M3320,TTR-SUN-DRIED TOMATO-C#2,RF105,52.8,29/03/23,,OK,,77% poliester 18% rayon 5% spandex ,
9348,27/03/2023,RF105-532,PANTALON DE DAMA,TORNADO,,M,RF105-532-M,,72,21/04/2023,0.405,29,MPUA10,PANT,,,,,,,M3320,TTR-SUN-DRIED TOMATO-C#2,RF105,79.2,29/03/23,,OK,,77% poliester 18% rayon 5% spandex ,
9349,27/03/2023,RF105-532,PANTALON DE DAMA,TORNADO,,S,RF105-532-S,,72,21/04/2023,0.405,29,MPUA10,PANT,,,,,,,M3320,TTR-SUN-DRIED TOMATO-C#2,RF105,79.2,29/03/23,,OK,,77% poliester 18% rayon 5% spandex ,
9350,27/03/2023,E203-001,BATA MUJER,BLANCO,,XS,E203-001-XS,,24,21/04/2023,0.2492,6,MPE20,BATA,,,,,,,M3321,T/C-WHITE,E203,42.1428,29/03/23,,OK,,65% poliester 32% algodon 3% spandex ,
9351,27/03/2023,E203-001,BATA MUJER,BLANCO,,XXS,E203-001-XXS,,24,21/04/2023,0.2492,6,MPE20,BATA,,,,,,,M3321,T/C-WHITE,E203,42.1428,29/03/23,,OK,,65% poliester 32% algodon 3% spandex ,
,,,,,,,,,2484,,10.4699,831,,,,,,,,,,,,,,,,,,
,,PEDIDO ESPECIAL MEDIROBOTICA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9352,27/03/2023,AH103-027,PANT HOMBRE,NAVAL,,M,AH103-027-M,,3,21/04/2023,0.376,1,MPUA10,PANT,,,,,,,M3322,TTR-19-4027TCX-MEDIEVAL,AH103,4.11,29/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
,,,,,,,,,3,21/04/2023,0.376,1,,,,,,,,,,,,,,,,,,
,,PEDIDO ESPECIAL SHARDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9353,27/03/2023,I002AF-027,TOP MUJER,NAVAL,,M,I002AF-027-M,,40,21/04/2023,0.16,6,MPI30,TOP,,,,,,,M3323,T/C-19-4027TCX-ESTATE BLUE,I002AF,36.946,28/03/23,,OK,,65% poliester 32% algodon 3% spandex ,
9354,27/03/2023,I002AF-027,TOP MUJER,NAVAL,,S,I002AF-027-S,,28,21/04/2023,0.16,4,MPI30,TOP,,,,,,,M3323,T/C-19-4027TCX-ESTATE BLUE,I002AF,25.8622,28/03/23,,OK,,65% poliester 32% algodon 3% spandex ,
9355,27/03/2023,I102AF-027,PANT MUJER,NAVAL,,M,I102AF-027-M,,20,21/04/2023,0.2065,4,MPI30,PANT,,,,,,,M3324,T/C-19-4027TCX-ESTATE BLUE,I102AF,27.202,28/03/23,,OK,,65% poliester 32% algodon 3% spandex ,
9356,27/03/2023,I102AF-027,PANT MUJER,NAVAL,,S,I102AF-027-S,,10,21/04/2023,0.2065,2,MPI30,PANT,,,,,,,M3324,T/C-19-4027TCX-ESTATE BLUE,I102AF,13.601,28/03/23,,OK,,65% poliester 32% algodon 3% spandex ,
9357,27/03/2023,IH101AF-027,PANT HOMBRE,NAVAL,,XL,IH101AF-027-XL,,3,21/04/2023,0.2783,1,MPI30,PANT,,,,,,,M3325,T/C-19-4027TCX-ESTATE BLUE,IH101AF,4.7502,28/03/23,,OK,,65% poliester 32% algodon 3% spandex ,
,,,,,,,,,101,,1.01,18,,,,,,,,,,,,,,,,,,
,,PEDIDO ESPECIAL NITZEHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9358,27/03/2023,AH001-421,TOP HOMBRE,AVENTURINI,,XXL,AH001-421-XXL,,1,21/04/2023,0.2283,0,MPUA10,TOP,,,,,,,M3326,TTR-19-5421TCX AVENTURINE,AH001,0.98455,28/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9359,27/03/2023,A002-024,TOP MUJER,CELTA,,S,A002-024-S,,2,21/04/2023,0.347,1,MPUA10,TOP,,,,,,,M3327,TTR-17-5024TCX-TEAL BLUE,A002,2.4766,28/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9360,27/03/2023,A002-024,TOP MUJER,CELTA,,XXL,A002-024-XXL,,1,21/04/2023,0.347,0,MPUA10,TOP,,,,,,,M3327,TTR-17-5024TCX-TEAL BLUE,A002,1.2383,28/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9361,27/03/2023,A002-570,TOP MUJER,NEGRO,,XS,A002-570-XS,,1,21/04/2023,0.347,0,MPUA10,TOP,,,,,,,M3328,TTR-19-570TCX-BLACK,A002,1.2383,28/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9362,27/03/2023,A102-421,PANT MUJER,AVENTURINI,,S,A102-421-S,,1,21/04/2023,0.26,0,MPUA10,PANT,,,,,,,M3329,TTR-19-5421TCX AVENTURINE,A102,1.39055,28/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9363,27/03/2023,AH103-421,PANT HOMBRE,AVENTURINI,,M,AH103-421-M,,7,21/04/2023,0.376,3,MPUA10,PANT,,,,,,,M3330,TTR-19-5421TCX AVENTURINE,AH103,9.59,28/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
9364,27/03/2023,AH102-421,PANT Hombre,AVENTURINI,,XXL,AH102-421-XXL,,1,21/04/2023,0.287,0,MPUA10,PANT,,,,,,,M3331,TTR-19-5421TCX AVENTURINE,AH102,1.1165,28/03/23,,OK,,74% poliester 20% rayon 6% spandex ,
,,,,,,,,,14,,2.19,5,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,14.04,855,,,,,,,,,,,,,,,,,,
,S6-B2-23- (14),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9365,03/04/2023,A006-027,TOP MUJER ,NAVAL,,M,A006-027-M,,192,28/04/2023,0.4658,89,MPUA10,TOP,,,,,,,M3332,TTR-19-4027TCX-MEDIEVAL,A006,188.16,5/04/23,,OK,,74% poliester 20% rayon 6% spandex ,
9366,03/04/2023,A006-027,TOP MUJER ,NAVAL,,S,A006-027-S,,144,28/04/2023,0.4658,67,MPUA10,TOP,,,,,,,M3332,TTR-19-4027TCX-MEDIEVAL,A006,141.12,5/04/23,,OK,,74% poliester 20% rayon 6% spandex ,
9367,03/04/2023,A006-570,TOP MUJER,NEGRO,,XS,A006-570-XS,,48,28/04/2023,0.4658,22,MPUA10,TOP,,,,,,,M3333,TTR-19-570TCX-BLACK,A006,47.04,5/04/23,,OK,,74% poliester 20% rayon 6% spandex ,
9368,03/04/2023,A011-570,Top Dama,Negro,,XS,A011-570-XS,,36,28/04/2023,0.375,14,MPUA10,TOP,,,,,,,M3334,TTR-19-570TCX-BLACK,A011,46.8,5/04/23,,OK,,74% poliester 20% rayon 6% spandex ,
9369,03/04/2023,A011-570,Top Dama,Negro,,S,A011-570-S,,108,28/04/2023,0.375,41,MPUA10,TOP,,,,,,,M3334,TTR-19-570TCX-BLACK,A011,140.4,5/04/23,,OK,,74% poliester 20% rayon 6% spandex ,
9370,03/04/2023,A011-570,Top Dama,Negro,,M,A011-570-M,,96,28/04/2023,0.375,36,MPUA10,TOP,,,,,,,M3334,TTR-19-570TCX-BLACK,A011,124.8,5/04/23,,OK,,74% poliester 20% rayon 6% spandex ,
9371,03/04/2023,A002-340,Top Dama,Lima,,XS,A002-340-XS,,24,28/04/2023,0.347,8,MPUA10,TOP,,,,,,,M3335,TTR-17-0340 TCX Acid lime,A002,29.7192,5/04/23,,OK,,77% poliester 17% rayon 6% spandex ,
9372,03/04/2023,A002-340,Top Dama,Lima,,S,A002-340-S,,48,28/04/2023,0.347,17,MPUA10,TOP,,,,,,,M3335,TTR-17-0340 TCX Acid lime,A002,59.4384,5/04/23,,OK,,77% poliester 17% rayon 6% spandex ,
9373,03/04/2023,A002-340,Top Dama,Lima,,M,A002-340-M,,48,28/04/2023,0.347,17,MPUA10,TOP,,,,,,,M3335,TTR-17-0340 TCX Acid lime,A002,59.4384,5/04/23,,OK,,77% poliester 17% rayon 6% spandex ,
9374,03/04/2023,A002-340,Top Dama,Lima,,L,A002-340-L,,24,28/04/2023,0.347,8,MPUA10,TOP,,,,,,,M3335,TTR-17-0340 TCX Acid lime,A002,29.7192,5/04/23,,OK,,77% poliester 17% rayon 6% spandex ,
9375,03/04/2023,RF010-313,Top Dama,Aruba,,XXS,RF010-313-XXS,,48,28/04/2023,0.3416,16,MPUA10,TOP,,,,,,,M3336,TTRC#1 13-5313TCX ARUBA BLUE,RF010,45.6,5/04/23,,OK,,77% poliester 17% rayon 6% spandex ,
9376,03/04/2023,RF010-313,Top Dama,Aruba,,XS,RF010-313-XS,,48,28/04/2023,0.3416,16,MPUA10,TOP,,,,,,,M3336,TTRC#1 13-5313TCX ARUBA BLUE,RF010,45.6,5/04/23,,OK,,77% poliester 17% rayon 6% spandex ,
9377,03/04/2023,RF010-313,Top Dama,Aruba,,S,RF010-313-S,,96,28/04/2023,0.3416,33,MPUA10,TOP,,,,,,,M3336,TTRC#1 13-5313TCX ARUBA BLUE,RF010,91.2,5/04/23,,OK,,77% poliester 17% rayon 6% spandex ,
9378,03/04/2023,RF010-313,Top Dama,Aruba,,M,RF010-313-M,,96,28/04/2023,0.3416,33,MPUA10,TOP,,,,,,,M3336,TTRC#1 13-5313TCX ARUBA BLUE,RF010,91.2,5/04/23,,OK,,77% poliester 17% rayon 6% spandex ,
9379,03/04/2023,RF010-313,Top Dama,Aruba,,L,RF010-313-L,,36,28/04/2023,0.3416,12,MPUA10,TOP,,,,,,,M3336,TTRC#1 13-5313TCX ARUBA BLUE,RF010,34.2,5/04/23,,OK,,77% poliester 17% rayon 6% spandex ,
9380,03/04/2023,IH002AF-027,TOP HOMBRE,NAVAL,,XS,IH002AF-027-XS,,48,28/04/2023,0.262,13,MPUA10,TOP,,,,,,,M3337,T/C-19-4027TCX-ESTATE BLUE,IH002AF,50.88,5/04/23,,OK,,65% poliester 32% algodon 3% spandex ,
9381,03/04/2023,IH002AF-510,TOP HOMBRE,ROUJA,,M,IH002AF-510-M,,48,28/04/2023,0.262,13,MPUA10,TOP,,,,,,,M3338,T/C-4101C-WINE,IH002AF,50.88,5/04/23,,OK,,65% poliester 32% algodon 3% spandex ,
9382,03/04/2023,A102-656,Pantalon Dama,Flamingo,,XS,A102-656-XS,,48,28/04/2023,0.26,12,MPUA10,PANT,,,,,,,M3339,TTRC#2 17-1656TCX HOT CORAL,A102,66.7464,5/04/23,,OK,,77% poliester 17% rayon 6% spandex ,
9383,03/04/2023,A102-656,Pantalon Dama,Flamingo,,S,A102-656-S,,96,28/04/2023,0.26,25,MPUA10,PANT,,,,,,,M3339,TTRC#2 17-1656TCX HOT CORAL,A102,133.4928,5/04/23,,OK,,77% poliester 17% rayon 6% spandex ,
9384,03/04/2023,A102-656,Pantalon Dama,Flamingo,,M,A102-656-M,,120,28/04/2023,0.26,31,MPUA10,PANT,,,,,,,M3339,TTRC#2 17-1656TCX HOT CORAL,A102,166.866,5/04/23,,OK,,77% poliester 17% rayon 6% spandex ,
9385,03/04/2023,A102-656,Pantalon Dama,Flamingo,,L,A102-656-L,,72,28/04/2023,0.26,19,MPUA10,PANT,,,,,,,M3339,TTRC#2 17-1656TCX HOT CORAL,A102,100.1196,5/04/23,,OK,,77% poliester 17% rayon 6% spandex ,
9386,03/04/2023,A103-656,Pantalon Dama,Flamingo,,XS,A103-656-XS,,48,28/04/2023,0.2791,13,MPUA10,PANT,,,,,,,M3340,TTRC#2 17-1656TCX HOT CORAL,A103,61.44,5/04/23,,OK,,77% poliester 17% rayon 6% spandex ,
9387,03/04/2023,A103-656,Pantalon Dama,Flamingo,,S,A103-656-S,,120,28/04/2023,0.2791,33,MPUA10,PANT,,,,,,,M3340,TTRC#2 17-1656TCX HOT CORAL,A103,153.6,5/04/23,,OK,,77% poliester 17% rayon 6% spandex ,
9388,03/04/2023,A103-656,Pantalon Dama,Flamingo,,M,A103-656-M,,120,28/04/2023,0.2791,33,MPUA10,PANT,,,,,,,M3340,TTRC#2 17-1656TCX HOT CORAL,A103,153.6,5/04/23,,OK,,77% poliester 17% rayon 6% spandex ,
9389,03/04/2023,A103-656,Pantalon Dama,Flamingo,,L,A103-656-L,,72,28/04/2023,0.2791,20,MPUA10,PANT,,,,,,,M3340,TTRC#2 17-1656TCX HOT CORAL,A103,92.16,5/04/23,,OK,,77% poliester 17% rayon 6% spandex ,
9390,03/04/2023,RF105-313,Pantalon Dama,Aruba,,XS,RF105-313-XS,,48,28/04/2023,0.4058,19,MPUA10,PANT,,,,,,,M3341,TTRC#1 13-5313TCX ARUBA BLUE,RF105,52.8,5/04/23,,OK,,77% poliester 17% rayon 6% spandex ,
9391,03/04/2023,RF105-313,Pantalon Dama,Aruba,,S,RF105-313-S,,120,28/04/2023,0.4058,49,MPUA10,PANT,,,,,,,M3341,TTRC#1 13-5313TCX ARUBA BLUE,RF105,132,5/04/23,,OK,,77% poliester 17% rayon 6% spandex ,
9392,03/04/2023,RF105-313,Pantalon Dama,Aruba,,M,RF105-313-M,,132,28/04/2023,0.4058,54,MPUA10,PANT,,,,,,,M3341,TTRC#1 13-5313TCX ARUBA BLUE,RF105,145.2,5/04/23,,OK,,77% poliester 17% rayon 6% spandex ,
9393,03/04/2023,RF105-313,Pantalon Dama,Aruba,,L,RF105-313-L,,84,28/04/2023,0.4058,34,MPUA10,PANT,,,,,,,M3341,TTRC#1 13-5313TCX ARUBA BLUE,RF105,92.4,5/04/23,,OK,,77% poliester 17% rayon 6% spandex ,
9394,03/04/2023,EH201-001,BATA HOMBRE,BLANCO,,L,EH201-001-L,,72,28/04/2023,0.34,24,MPUE20,BATA,,,,,,,M3342,T/C-WHITE,EH201,125.6976,10/04/23,,OK,,65% poliester 32% algodon 3% spandex ,
9395,03/04/2023,EH201-001,BATA HOMBRE,BLANCO,,M,EH201-001-M,,120,28/04/2023,0.34,41,MPUE20,BATA,,,,,,,M3342,T/C-WHITE,EH201,209.496,10/04/23,,OK,,65% poliester 32% algodon 3% spandex ,
9396,03/04/2023,EH201-001,BATA HOMBRE,BLANCO,,S,EH201-001-S,,96,28/04/2023,0.34,33,MPUE20,BATA,,,,,,,M3342,T/C-WHITE,EH201,167.5968,10/04/23,,OK,,65% poliester 32% algodon 3% spandex ,
9397,03/04/2023,EH201-001,BATA HOMBRE,BLANCO,,XL,EH201-001-XL,,24,28/04/2023,0.34,8,MPUE20,BATA,,,,,,,M3342,T/C-WHITE,EH201,41.8992,10/04/23,,OK,,65% poliester 32% algodon 3% spandex ,
,,,,,,,,,2580,,11.28,904,,,,,,,,,,,,,,,,,,
,,PEDIDO ESPECIAL SWISS HOSPITAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9398,03/04/2023,IH401-203,CHAMARRA,CENIZA,,S,IH401-203-S,,1,28/04/2023,0.26,0,MPUI30,TOP,,,,,,,M3343,TTR-18-5203TCX-PEWTER,IH401,1.51235,10/04/23,,OK,USAR TELA AUDAZ,74% poliester 20% rayon 6% spandex ,
9399,03/04/2023,IH401-203,CHAMARRA,CENIZA,,M,IH401-203-M,,2,28/04/2023,0.26,1,MPUI30,TOP,,,,,,,M3343,TTR-18-5203TCX-PEWTER,IH401,3.0247,10/04/23,,OK,USAR TELA AUDAZ,74% poliester 20% rayon 6% spandex ,
9400,03/04/2023,2378-027,CHAMARRA,NAVAL,,S,2378-027-S,,10,28/04/2023,0.2925,3,MPUA10,TOP,,,,,,,M3344,TTR-19-4027TCX-MEDIEVAL,2378,13,10/04/23,,OK,,74% poliester 20% rayon 6% spandex ,
9401,03/04/2023,2378-027,CHAMARRA,NAVAL,,L,2378-027-L,,6,28/04/2023,0.2925,2,MPUA10,TOP,,,,,,,M3344,TTR-19-4027TCX-MEDIEVAL,2378,7.8,10/04/23,,OK,,74% poliester 20% rayon 6% spandex ,
9402,03/04/2023,2378-027,CHAMARRA,NAVAL,,M,2378-027-M,,10,28/04/2023,0.2925,3,MPUA10,TOP,,,,,,,M3344,TTR-19-4027TCX-MEDIEVAL,2378,13,10/04/23,,OK,,74% poliester 20% rayon 6% spandex ,
9403,03/04/2023,2378-027,CHAMARRA,NAVAL,,XS,2378-027-XS,,10,28/04/2023,0.2925,3,MPUA10,TOP,,,,,,,M3344,TTR-19-4027TCX-MEDIEVAL,2378,13,10/04/23,,OK,,74% poliester 20% rayon 6% spandex ,
9404,03/04/2023,AH002-203,TOP HOMBRE,CENIZA,,S,AH002-203-S,,2,28/04/2023,0.248,0,MPUA10,TOP,,,,,,,M3345,TTR-18-5203TCX-PEWTER,AH002,2.0097,10/04/23,,OK,BIES COLOR NEGRO,74% poliester 20% rayon 6% spandex ,
9405,03/04/2023,AH002-203,TOP HOMBRE,CENIZA,,M,AH002-203-M,,4,28/04/2023,0.248,1,MPUA10,TOP,,,,,,,M3345,TTR-18-5203TCX-PEWTER,AH002,4.0194,10/04/23,,OK,BIES COLOR NEGRO,74% poliester 20% rayon 6% spandex ,
,,,,,,,,,45,,2.186,13,,,,,,,,,,,,,,,,,,
,,PEDIDO ESPECIAL ARTURO CID,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9406,03/04/2023,I002AF-027,TOP MUJER,NAVAL,,S,I002AF-027-S,,2,28/04/2023,0.16,0,MPUI30,TOP,,,,,,,M3346,T/C-19-4027TCX-ESTATE BLUE,I002AF,1.8473,10/04/23,,OK,,65% poliester 32% algodon 3% spandex ,
9407,03/04/2023,I002AF-027,TOP MUJER,NAVAL,,M,I002AF-027-M,,9,28/04/2023,0.16,1,MPUI30,TOP,,,,,,,M3346,T/C-19-4027TCX-ESTATE BLUE,I002AF,8.31285,10/04/23,,,,,
9408,03/04/2023,I102AF-027,PANT MUJER,NAVAL,,M,I102AF-027-M,,9,28/04/2023,0.2065,2,MPUI30,PANT,,,,,,,M3347,T/C-19-4027TCX-ESTATE BLUE,I102AF,12.2409,10/04/23,,OK,,65% poliester 32% algodon 3% spandex ,
9409,03/04/2023,IH101AF-027,PANT HOMBRE,NAVAL,,XL,IH101AF-027-XL,,2,28/04/2023,0.2783,1,MPUI30,PANT,,,,,,,M3348,T/C-19-4027TCX-ESTATE BLUE,IH101AF,3.1668,10/04/23,,,,,
9410,03/04/2023,IH101AF-027,PANT HOMBRE,NAVAL,,L,IH101AF-027-L,,4,28/04/2023,0.2783,1,MPUI30,PANT,,,,,,,M3348,T/C-19-4027TCX-ESTATE BLUE,IH101AF,6.3336,10/04/23,,OK,,65% poliester 32% algodon 3% spandex ,
,,,,,,,,,26,,0.8048,5,,,,,,,,,,,,,,,,,,
,,PEDIDO ESPECIAL ANDRES NAJERA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9411,03/04/2023,RF009-532,TOP DAMA,TORNADO,,XXL,RF009-532-XXL,,2,28/04/2023,0.3,1,MPUA10,TOP,,,,,,,M3349,TTR-SUN-DRIED TOMATO-C#2,RF009,1.78,10/04/23,,OK,,77% poliester 18% rayon 5% spandex ,
9412,03/04/2023,RF106R-532,PANTALON DE DAMA,TORNADO,,XXL,RF106R-532-XXL,,1,28/04/2023,0.3958,0,MPUA10,PANT,,,,,,,M3350,TTR-SUN-DRIED TOMATO-C#2,RF106R,1,,,OK,,77% poliester 18% rayon 5% spandex ,
,,,,,,,,,3,,0.6958,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,2654,,14.96,923,,,,,,,,,,,,,,,,,,
,S7-B2-23- (15),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9413,10/04/2023,A002-001,TOP MUJER,BLANCO,,L,A002-001-L,,120,05/05/2023,0.347,42,MPUA10,TOP,,,,,,,M3351,TTR-WHIT,A002,148.596,,,,,74% poliester 20% rayon 6% spandex ,
9414,10/04/2023,A002-001,TOP MUJER,BLANCO,,XS,A002-001-XS,,192,05/05/2023,0.347,67,MPUA10,TOP,,,,,,,M3351,TTR-WHIT,A002,237.7536,,,,,74% poliester 20% rayon 6% spandex ,
9415,10/04/2023,A007-001,TOP MUJER ,BLANCO,,L,A007-001-L,,96,05/05/2023,0.4383,42,MPUA10,TOP,,,,,,,M3352,TTR-WHIT,A007,94.08,,,,,74% poliester 20% rayon 6% spandex ,
9416,10/04/2023,A007-001,TOP MUJER ,BLANCO,,M,A007-001-M,,192,05/05/2023,0.4383,84,MPUA10,TOP,,,,,,,M3352,TTR-WHIT,A007,188.16,,,,,74% poliester 20% rayon 6% spandex ,
9417,10/04/2023,A007-001,TOP MUJER ,BLANCO,,S,A007-001-S,,192,05/05/2023,0.4383,84,MPUA10,TOP,,,,,,,M3352,TTR-WHIT,A007,188.16,,,,,74% poliester 20% rayon 6% spandex ,
9418,10/04/2023,A007-001,TOP MUJER ,BLANCO,,XL,A007-001-XL,,96,05/05/2023,0.4383,42,MPUA10,TOP,,,,,,,M3352,TTR-WHIT,A007,94.08,,,,,74% poliester 20% rayon 6% spandex ,
9419,10/04/2023,A007-001,TOP MUJER ,BLANCO,,XS,A007-001-XS,,144,05/05/2023,0.4383,63,MPUA10,TOP,,,,,,,M3352,TTR-WHIT,A007,141.12,,,,,74% poliester 20% rayon 6% spandex ,
9420,10/04/2023,A102-001,PANT MUJER,BLANCO,,L,A102-001-L,,96,05/05/2023,0.26,25,MPUA10,PANT,,,,,,,M3353,TTR-WHIT,A102,133.4928,,,,,74% poliester 20% rayon 6% spandex ,
9421,10/04/2023,A102-001,PANT MUJER,BLANCO,,M,A102-001-M,,216,05/05/2023,0.26,56,MPUA10,PANT,,,,,,,M3353,TTR-WHIT,A102,300.3588,,,,,74% poliester 20% rayon 6% spandex ,
9422,10/04/2023,A102-001,PANT MUJER,BLANCO,,S,A102-001-S,,216,05/05/2023,0.26,56,MPUA10,PANT,,,,,,,M3353,TTR-WHIT,A102,300.3588,,,,,74% poliester 20% rayon 6% spandex ,
