,,,,, ,,,,,,,,,,,, ,,,,,
,,,,,,,,,,,,,,,,,,,,,,
NÚMERO DE PARTE,CODIGO SOPORTE METROLOGY,DESCRIPCIÓN,MARCA,MODELO,CLASIFICACIÓN,UBICACIÓN EN ALMACÉN,SUBLOCALIZACIÓN,ORIGEN: (SI LLEGA POR PROVEEDOR O USADO POR EMPRESA),DATOS DE ORIGEN:,ROSCA,DIAMETRO,LARGO,LTU,MATERIAL,MATERIAL DE PUNTA,COSTO UNITARIO,PRECIO DE VENTA,MONEDA,UNIDAD DE MEDIDA,MINIMO EN STOCK,MAXIMOS,
NA,Lainas | Metric thickness shim,Lainas | Metric thickness shim,Douglas Stamping Company,2.0 mm,LAINAS,E1,OT-006,REFACCIONES LCP ,Douglas Stamping Company,NA,NA,NA,NA,NA,NA,$0.30,$1.00,USD,PIEZA,1,1,
NA,Lainas | Metric thickness shim,Lainas | Metric thickness shim,Douglas Stamping Company,.25 mm,LAINAS,E1,OT-007,REFACCIONES LCP ,Douglas Stamping Company,NA,NA,NA,NA,NA,NA,$0.30,$1.00,USD,PIEZA,1,1,
NA,Lainas fin de carrera/Hechizas,Lainas fin de carrera/Hechizas,NA,HECHIZAS,LAINAS,E1,OT-008,REFACCIONES LCP ,NA,NA,NA,NA,NA,NA,NA,$0.50,$1.00,USD,PIEZA,1,1,
24-CEI-Y2,SAFETY SWITCH | 5A-250V | SENSOR FINES DE CARRERA,SAFETY SWITCH | 5A-250V | SENSOR FINES DE CARRERA,MICRO SWITCH A HONYWELL DIVISION,5A-250V,SENSOR,E1,OT-009,REFACCIONES LCP ,MICRO SWITCH A HONYWELL DIVISION,NA,NA,NA,NA,NA,NA,$15.00,$30.00,USD,PIEZA,1,1,
50W4 7J,RESISTENCIA 50W4 7J GRIS,RESISTENCIA 50W4 7J GRIS,NA,GRIS,CONECTORES,E1,OT-010,REFACCIONES LCP ,NA,NA,NA,NA,NA,NA,NA,$15.00,$30.00,USD,PIEZA,1,1,
NA,RESISTENCIA PARA UNIDAD DE PALPADO DORADA,RESISTENCIA PARA UNIDAD DE PALPADO DORADA,NA,UNIDAD DE PALPADO,CONECTORES,E1,OT-011,REFACCIONES LCP ,NA,NA,NA,NA,NA,NA,NA,$15.00,$30.00,USD,PIEZA,1,1,
HS-4/120s,INTERFACE CONNECTOR SCSI S/E | DIGITAL | 3 PIEZAS CASETTES HS-4/120s,INTERFACE CONNECTOR SCSI S/E | DIGITAL | 3 PIEZAS CASETTES HS-4/120s,DIGITAL TM | MAXELL,TLZ09,CONECTORES,E1,OT-012,REFACCIONES LCP ,DIGITAL TM | MAXELL,NA,NA,NA,NA,NA,NA,$15.00,$30.00,USD,PIEZA,1,1,
9949 CM-1 94V-0,TARJETA 9949 CM-1 94V-0,TARJETA 9949 CM-1 94V-0,P&Q,CM-1 94V-0,TARJETAS,E1,OT-013,REFACCIONES LCP ,P&Q,NA,NA,NA,NA,NA,NA,$15.00,$30.00,USD,PIEZA,1,1,
FFA.3S.314.CLAL10,CONECTOR LEMO,CONECTOR LEMO,Lemo,LEMO,CONECTORES,E1,OT-014,REFACCIONES LCP ,Lemo,NA,NA,NA,NA,NA,NA,$15.00,$30.00,USD,PIEZA,1,1,
47211938MBB3NEP00,"VENTILADORES AXIALES FAN, 119X11 230V","VENTILADORES AXIALES FAN, 119X11 230V",MOUSER ELECTRONICS,47211938MBB3NEP00,CONECTORES,E1,OT-015,PROVEEDOR ,MOUSER ELECTRONICS,NA,NA,NA,NA,NA,NA,$15.00,$30.00,USD,PIEZA,1,1,
LW24847,ELECTRO VÁLVULA  BOSCH ,ELECTRO VÁLVULA  BOSCH ,LAGERWERK,821302083,CONECTORES,E1,OT-016,PROVEEDOR ,LAGERWERK ,NA,NA,NA,NA,NA,NA,33.64 USD ,$60.00,USD,PIEZA,1,1,
,,,,,,,,,,,,,,,,,,,,,,
NÚMERO DE PARTE,CODIGO SOPORTE METROLOGY,DESCRIPCIÓN,MARCA,MODELO,CLASIFICACIÓN,UBICACIÓN EN ALMACÉN,SUBLOCALIZACIÓN,ORIGEN: (SI LLEGA POR PROVEEDOR O USADO POR EMPRESA),DATOS DE ORIGEN:,ROSCA,DIAMETRO,LARGO,LTU,MATERIAL,MATERIAL DE PUNTA,COSTO UNITARIO,PRECIO DE VENTA,MONEDA,UNIDAD DE MEDIDA,MINIMO EN STOCK,MAXIMOS,
649-8655MH0911LF,COMPONENTES DE CABLE SUBMINIATURA D | CARCAZAS DB9,COMPONENTES DE CABLE SUBMINIATURA D | CARCAZAS DB9,MOUSER ELECTRONICS,8655MH0911LF,CONECTORES,CENTRO DE CONECTORES ,CC-001,PROVEEDOR ,MOUSER ELECTRONICS,NA,NA,NA,NA,NA,NA,$10.02,NA,USD,PIEZA,6,20,
649-8655MH1511LF,COMPONENTES DE CABLE SUBMINIATURA D | CARCAZAS DB15,COMPONENTES DE CABLE SUBMINIATURA D | CARCAZAS DB15,MOUSER ELECTRONICS,8655MH1511LF,CONECTORES,CENTRO DE CONECTORES ,CC-002,PROVEEDOR ,MOUSER ELECTRONICS,NA,NA,NA,NA,NA,NA,$10.26,NA,USD,PIEZA,9,20,
649-8655MH2511LF,COMPONENTES DE CABLE SUBMINIATURA D | CARCAZAS DB25,COMPONENTES DE CABLE SUBMINIATURA D | CARCAZAS DB25,MOUSER ELECTRONICS,8655MH2511LF,CONECTORES,CENTRO DE CONECTORES ,CC-003,PROVEEDOR ,MOUSER ELECTRONICS,NA,NA,NA,NA,NA,NA,$11.53,NA,USD,PIEZA,6,20,
649-DA7W2PA00LF,CONECTORES DE CONTACTO COMBINADOS SUBMINIATURA D | CONECTORES PARA MOTORES,CONECTORES DE CONTACTO COMBINADOS SUBMINIATURA D | CONECTORES PARA MOTORES,MOUSER ELECTRONICS,DA7W2PA00LF,CONECTORES,CENTRO DE CONECTORES ,CC-004,PROVEEDOR ,MOUSER ELECTRONICS,NA,NA,NA,NA,NA,NA,$6.10,NA,USD,PIEZA,6,20,
523-L777SDE09P,CONECTORES ESTÁNDAR SUBMINIATURA D | DB9 MACHO,CONECTORES ESTÁNDAR SUBMINIATURA D | DB9 MACHO,MOUSER ELECTRONICS,L777SDE09P,CONECTORES,CENTRO DE CONECTORES ,CC-005,PROVEEDOR ,MOUSER ELECTRONICS,NA,NA,NA,NA,NA,NA,$1.17,NA,USD,PIEZA,6,20,
523-L777SDA15P,CONECTORES ESTÁNDAR SUBMINIATURA D | DB15 MACHO,CONECTORES ESTÁNDAR SUBMINIATURA D | DB15 MACHO,MOUSER ELECTRONICS,L777SDA15P,CONECTORES,CENTRO DE CONECTORES ,CC-006,PROVEEDOR ,MOUSER ELECTRONICS,NA,NA,NA,NA,NA,NA,$2.56,NA,USD,PIEZA,9,20,
523-L777SDB25P,CONECTORES ESTÁNDAR SUBMINIATURA D | DB25 MACHO,CONECTORES ESTÁNDAR SUBMINIATURA D | DB25 MACHO,MOUSER ELECTRONICS,L777SDB25P,CONECTORES,CENTRO DE CONECTORES ,CC-007,PROVEEDOR ,MOUSER ELECTRONICS,NA,NA,NA,NA,NA,NA,$3.30,NA,USD,PIEZA,6,20,
523-L177SDE09S,CONECTORES ESTÁNDAR SUBMINIATURA D | DB9 HEMBRA,CONECTORES ESTÁNDAR SUBMINIATURA D | DB9 HEMBRA,MOUSER ELECTRONICS,L177SDE09S,CONECTORES,CENTRO DE CONECTORES ,CC-008,PROVEEDOR ,MOUSER ELECTRONICS,NA,NA,NA,NA,NA,NA,$1.11,NA,USD,PIEZA,6,20,
523-L177SDA15S,CONECTORES ESTÁNDAR SUBMINIATURA D | DB15 HEMBRA,CONECTORES ESTÁNDAR SUBMINIATURA D | DB15 HEMBRA,MOUSER ELECTRONICS,L177SDA15S,CONECTORES,CENTRO DE CONECTORES ,CC-009,PROVEEDOR ,MOUSER ELECTRONICS,NA,NA,NA,NA,NA,NA,$1.43,NA,USD,PIEZA,9,20,
523-L17DM537451,CONECTORES ESTÁNDAR SUBMINIATURA D | PINES PARA MOTOR,CONECTORES ESTÁNDAR SUBMINIATURA D | PINES PARA MOTOR,MOUSER ELECTRONICS,L17DM537451,CONECTORES,CENTRO DE CONECTORES ,CC-010,PROVEEDOR ,MOUSER ELECTRONICS,NA,NA,NA,NA,NA,NA,$3.72,NA,USD,PIEZA,6,30,
568-NYS322,CONECTORES ESTÁNDAR SUBMINIATURA D | 5 DIN MACHO,CONECTORES ESTÁNDAR SUBMINIATURA D | 5 DIN MACHO,MOUSER ELECTRONICS,NYS322,CONECTORES,CENTRO DE CONECTORES ,CC-011,PROVEEDOR ,MOUSER ELECTRONICS,NA,NA,NA,NA,NA,NA,$2.05,NA,USD,PIEZA,6,20,
706-163A16619X,CONECTORES DE ALTA DENSIDAD SUBMINIATURA D | DB44 MACHO,CONECTORES DE ALTA DENSIDAD SUBMINIATURA D | DB44 MACHO,MOUSER ELECTRONICS,163A16619X,CONECTORES,CENTRO DE CONECTORES ,CC-012,PROVEEDOR ,MOUSER ELECTRONICS,NA,NA,NA,NA,NA,NA,$2.00,NA,USD,PIEZA,6,20,
595-UC3638N,TI MOTOR_/MOTION/IGNITION CONTROLLERS&DRIVERS ADVANCED PWM MOTOR,TI MOTOR_/MOTION/IGNITION CONTROLLERS&DRIVERS ADVANCED PWM MOTOR,MOUSER ELECTRONICS,UC3638N,CONECTORES,CENTRO DE CONECTORES ,CC-013,PROVEEDOR ,MOUSER ELECTRONICS,NA,NA,NA,NA,NA,NA,$10.00,NA,USD,PIEZA,1,1,
693-0031.3573,SOCKET FAU 5X20,SOCKET FAU 5X20,MOUSER ELECTRONICS,31.3573,CONECTORES,CENTRO DE CONECTORES ,CC-014,PROVEEDOR ,MOUSER ELECTRONICS,NA,NA,NA,NA,NA,NA,$10.00,NA,USD,PIEZA,2,6,
655-V23026A1001B201,CONECTOR 5VDC,CONECTOR 5VDC,MOUSER ELECTRONICS,V23026A1001B201,CONECTORES,CENTRO DE CONECTORES ,CC-015,PROVEEDOR ,MOUSER ELECTRONICS,NA,NA,NA,NA,NA,NA,$10.00,NA,USD,PIEZA,5,10,
523-L77SDBH25S,CONECTORES ESTÁNDAR SUBMINIATURA D | DB25 HEMBRA,CONECTORES ESTÁNDAR SUBMINIATURA D | DB25 HEMBRA,MOUSER ELECTRONICS,L777SDB25P,CONECTORES,CENTRO DE CONECTORES ,CC-016,PROVEEDOR ,MOUSER ELECTRONICS,NA,NA,NA,NA,NA,NA,$3.00,NA,USD,PIEZA,6,25,
798-DF11-14DP-2DSA08,ALOJAMIENTOS DE CABLES Y CABECERA,ALOJAMIENTOS DE CABLES Y CABECERA,MOUSER ELECTRONICS,DF11-14DP-2DSA,CONECTORES,CENTRO DE CONECTORES ,CC-017,PROVEEDOR ,MOUSER ELECTRONICS,NA,NA,NA,NA,NA,NA,$10.00,NA,USD,PIEZA,1,1,
B10K,POTENCIOMETROS B10K,POTENCIOMETROS B10K,NA,10K,CONECTORES,CENTRO DE CONECTORES ,CC-018,PROVEEDOR ,NA,NA,NA,NA,NA,NA,NA,$10.00,NA,USD,PIEZA,1,1,
673-P0353NL,FILTERS SMD COMMIN MODE CHOKE | BOBINA PARA TARJETA SUPERIIOR,FILTERS SMD COMMIN MODE CHOKE | BOBINA PARA TARJETA SUPERIIOR,MOUSER ELECTRONICS,P0353NL,CONECTORES,CENTRO DE CONECTORES ,CC-019,PROVEEDOR ,MOUSER ELECTRONICS,NA,NA,NA,NA,NA,NA,$10.00,NA,USD,PIEZA,1,1,
,,,,,,,,,,,,,,,,,,,,,,
NÚMERO DE PARTE,CODIGO SOPORTE METROLOGY,DESCRIPCIÓN,MARCA,MODELO,CLASIFICACIÓN,UBICACIÓN EN ALMACÉN,SUBLOCALIZACIÓN,ORIGEN: (SI LLEGA POR PROVEEDOR O USADO POR EMPRESA),DATOS DE ORIGEN:,ROSCA,DIAMETRO,LARGO,LTU,MATERIAL,MATERIAL DE PUNTA,COSTO UNITARIO,PRECIO DE VENTA,MONEDA,UNIDAD DE MEDIDA,MINIMO EN STOCK,MAXIMOS,
70000050607000,SERVO DRIVE MINI MAESTRO 60X14/28 (LK2000),SERVO DRIVE MINI MAESTRO 60X14/28 (LK2000),CONTROL TECHNIQUES,60X14/28,TARJETAS,D2,TJ-001,EMPRESA,GM TOLUCA,NA,NA,NA,NA,NA,NA,$460.00,NA,USD,PIEZA,1,1,
G56116501,Tarjeta PWM / 160 DEA ,Tarjeta PWM / 160 DEA | Para bravos  control F1,DEA,60X14/28,TARJETAS,D2,TJ-002,EMPRESA,FCA TOLUCA ,NA,NA,NA,NA,NA,NA,$460.00,NA,USD,PIEZA,1,1,
AKS2239A,TARJETA AJUSTE LECTOR HEIDENHEIN ANALOGICO,TARJETA AJUSTE LECTOR HEIDENHEIN ANALOGICO,DEA,LECTOR HEIDENHEIN,TARJETAS,D2,TJ-003,REFACCIONES LCP,REFACCIONES LCP ,NA,NA,NA,NA,NA,NA,$460.00,NA,USD,PIEZA,1,1,
G58712105,TARJETA EXTENSORAS BRAVO CONTRO F HEXAGON METROLOGY (DIGITAL),TARJETA EXTENSORAS BRAVO CONTRO F HEXAGON METROLOGY (DIGITAL),DEA,TARJETA EXTENSORAS,TARJETAS,D2,TJ-004,REFACCIONES LCP,REFACCIONES LCP ,NA,NA,NA,NA,NA,NA,$460.00,NA,USD,PIEZA,1,1,
B9418AB NM27C256Q200,EPROMS LEV 3-F V.12,EPROMS LEV 3-F V.12,NA,LEV 3-F V.12,TARJETAS,D2,TJ-005,REFACCIONES LCP,REFACCIONES LCP ,NA,NA,NA,NA,NA,NA,$460.00,NA,USD,PIEZA,1,1,
5V.12V,FUENTE DE PODER 5V | 12V,FUENTE DE PODER 5V | 12V,BTC 11V0,5V,TARJETAS,D3,TJ-006,NA,NA,NA,NA,NA,NA,NA,NA,$460.00,NA,USD,PIEZA,1,1,
NLP65-7610,"Fuente de Poder PWM control p/ Tutor 5V,15V,-15V 65W","Fuente de Poder PWM control p/ Tutor 5V,15V,-15V 65W",NA,TUTOR 5V,TARJETAS,D3,TJ-007,REFACCIONES LCP,REFACCIONES LCP ,NA,NA,NA,NA,NA,NA,$460.00,NA,USD,PIEZA,1,1,
G51073300,"FUENTE DE VOLTAJE DE CONTROL B6C. ORIGEN BENTELER, REPARADA CON POWERBOX, SIN PRUEBA","FUENTE DE VOLTAJE DE CONTROL B6C. ORIGEN BENTELER, REPARADA CON POWERBOX, SIN PRUEBA",DEA,CONTROL B6C.,TARJETAS,D3,TJ-008,EMPRESA,BENTELER ,NA,NA,NA,NA,NA,NA,$460.00,NA,USD,PIEZA,1,1,
1336017731,Magnetic Contactor CC32S / D24 / 2N02NC,Magnetic Contactor CC32S / D24 / 2N02NC,CARLO GAVAZZI,2N02NC,TARJETAS,D3,TJ-009,REFACCIONES LCP,REFACCIONES LCP ,NA,NA,NA,NA,NA,NA,$460.00,NA,USD,PIEZA,1,1,
800-175B,Tarjeta Copley controls corp. 180-405-276-1,Tarjeta Copley controls corp. 180-405-276-1,Copley controls corp.,COPLEY,TARJETAS,D2,TJ-010,REFACCIONES LCP,REFACCIONES LCP ,NA,NA,NA,NA,NA,NA,$460.00,NA,USD,PIEZA,1,1,
G17330700,Tarjeta DEA,Tarjeta DEA,DEA,DEA,TARJETAS,D2,TJ-011,REFACCIONES LCP,REFACCIONES LCP ,NA,NA,NA,NA,NA,NA,$460.00,NA,USD,PIEZA,1,1,
G59776300-1-2-3,Tarjeta DEA control F1,Tarjeta DEA control F1,AXIS DISTRIBUTION BOARD,DEA  F1,TARJETAS,D2,TJ-012,REFACCIONES LCP,REFACCIONES LCP ,NA,NA,NA,NA,NA,NA,$460.00,NA,USD,PIEZA,1,1,
G56113602-3-4-5,Tarjeta Lev 2 control F1 (A PRUEBA/NO ESTATUS),Tarjeta Lev 2 control F1 (A PRUEBA/NO ESTATUS),DEA,LEV.2.F1,TARJETAS,D2,TJ-013,REFACCIONES LCP,REFACCIONES LCP ,NA,NA,NA,NA,NA,NA,$460.00,NA,USD,PIEZA,1,1,
NFS50-9336,Tarjeta NFS50-9336,Tarjeta NFS50-9336,Computer products,NFS50-9336,TARJETAS,D2,TJ-014,REFACCIONES LCP,REFACCIONES LCP ,NA,NA,NA,NA,NA,NA,$460.00,NA,USD,PIEZA,1,1,
G561170-01-02-03-04,Tarjeta XT3 DEA control F,Tarjeta XT3 DEA control F,DEA,XT3 DEA,TARJETAS,D2,TJ-015,REFACCIONES LCP,REFACCIONES LCP ,NA,NA,NA,NA,NA,NA,$460.00,NA,USD,PIEZA,1,1,
80-410-206,Tarjetas Analógica XYZ para CMM Xcel (usadas y funcionales),Tarjetas Analógica XYZ para CMM Xcel (usadas y funcionales),Brown&Sharpe,ANALÓGICA XYZ,TARJETAS,D3,TJ-016,REFACCIONES LCP,REFACCIONES LCP ,NA,NA,NA,NA,NA,NA,$460.00,NA,USD,PIEZA,1,1,
967-SWT65-5FF,TARJETA TDK-LAMBDA 64.5W 5V 15V 6A,TARJETA TDK-LAMBDA 64.5W 5V 15V 6A,MOUSER ELECTRONICS,SWT65-5FF,TARJETAS,D3,TJ-017,PROVEEDOR,MOUSER ELECTRONICS,NA,NA,NA,NA,NA,NA,$460.00,NA,USD,PIEZA,1,1,
OBN01316C,Powerbox,Powerbox,Medline,200W,TARJETAS,D3,TJ-018,PROVEEDOR,VALTER ALESSO,NA,NA,NA,NA,NA,NA,$125.00,NA,USD,PIEZA,2,6,
LK2000,Servo drives para control LK2000 | EJE X /Y/Z,Servo drives para control LK2000 | EJE X /Y/Z,NA,EJE X,TARJETAS,D3,TJ-019,REFACCIONES LCP,REFACCIONES LCP ,NA,NA,NA,NA,NA,NA,$460.00,NA,USD,PIEZA,1,1,
4308,Tarjeta conteo bravo 4308 close estructure,Tarjeta conteo bravo 4308 close estructure,DEA 2500-02,CLOSE ESTRUCTURE,TARJETAS,K4,TJ-020,REFACCIONES LCP,REFACCIONES LCP ,NA,NA,NA,NA,NA,NA,$460.00,NA,USD,PIEZA,1,1,
33506,Tarjeta interface SP25/600,Tarjeta interface SP25/600,PANTEC,SP25/600,TARJETAS,K4,TJ-021,REFACCIONES LCP,REFACCIONES LCP ,NA,NA,NA,NA,NA,NA,$460.00,NA,USD,PIEZA,1,1,
B6CS,Tarjerta fuente de voltaje rack secundario de control B6CS (ESTAMPADOS TOLUCA),Tarjerta fuente de voltaje rack secundario de control B6CS (ESTAMPADOS TOLUCA),NA,CONTROL B6CS,TARJETAS,K5,TJ-022,EMPRESA,FCA ESTAMPADOS,NA,NA,NA,NA,NA,NA,$460.00,NA,USD,PIEZA,1,1,
G56117005,TARJETA DEA-BROWN & SHARPE SPA | ,TARJETA DEA-BROWN & SHARPE SPA | ,BROWN & SHARPE,G56117005,TARJETAS,K2,TJ-023,EMPRESA,FCA TOLUCA ,NA,NA,NA,NA,NA,NA,$460.00,NA,USD,PIEZA,1,1,
G56117701,TARJETA DEA-BROWN & SHARPE SPA | ,TARJETA DEA-BROWN & SHARPE SPA | ,BROWN & SHARPE,G56117701,TARJETAS,K2,TJ-024,EMPRESA,FCA TOLUCA ,NA,NA,NA,NA,NA,NA,$460.00,NA,USD,PIEZA,1,1,
G56211002,TARJETA DEA-BROWN & SHARPE SPA | ,TARJETA DEA-BROWN & SHARPE SPA | ,BROWN & SHARPE,G56211002,TARJETAS,K2,TJ-025,EMPRESA,FCA TOLUCA ,NA,NA,NA,NA,NA,NA,$460.00,NA,USD,PIEZA,1,1,
G56116502,TARJETA DEA-BROWN & SHARPE SPA | ,TARJETA DEA-BROWN & SHARPE SPA | ,BROWN & SHARPE,G56116502,TARJETAS,K2,TJ-026,EMPRESA,FCA TOLUCA ,NA,NA,NA,NA,NA,NA,$460.00,NA,USD,PIEZA,1,1,
G51506304-05-06-07,TARJETA DEA,TARJETA DEA,DEA,G51506304-05-06-07,TARJETAS,K2,TJ-027,EMPRESA,FCA TOLUCA ,NA,NA,NA,NA,NA,NA,$460.00,NA,USD,PIEZA,1,1,
G56128703-04-05-06 / G56136200-01-02-03,TARJETA DE SUPERIOR DEA G56128703-04-05-06,TARJETA DE SUPERIOR DEA G56128703-04-05-06,DEA,G56128703-04-05-06,TARJETAS,D3,TJ-028,EMPRESA,SUPERIOR,NA,NA,NA,NA,NA,NA,$460.00,NA,USD,PIEZA,1,1,
DEA G51516101-02-03-04,Tarjeta  PWM para control B3P-L2 ó B3C,Tarjeta  PWM para control B3P-L2 ó B3C,DEA,B3P-L2/B3C,TARJETAS,D3,TJ-029,EMPRESA,SUPERIOR,NA,NA,NA,NA,NA,NA,$460.00,NA,USD,PIEZA,1,1,
,,,,,,,,,,,,,,,,,,,,1,1,
,,,,,,,,,,,,,,,,,,,,,,
NÚMERO DE PARTE,CODIGO SOPORTE METROLOGY,DESCRIPCIÓN,MARCA,MODELO,CLASIFICACIÓN,UBICACIÓN EN ALMACÉN,SUBLOCALIZACIÓN,ORIGEN: (SI LLEGA POR PROVEEDOR O USADO POR EMPRESA),DATOS DE ORIGEN:,ROSCA,DIAMETRO,LARGO,LTU,MATERIAL,MATERIAL DE PUNTA,COSTO UNITARIO,PRECIO DE VENTA,MONEDA,UNIDAD DE MEDIDA,MINIMO EN STOCK,MAXIMOS,
INDF013,BOBINA BELTRAMO,BOBINA BELTRAMO,A. BELTRAMO,INDF013,MOTORES & TRANSMISIONES,B2,MR-001,PROVEEDOR,ELECTROMECANICA A. BELTRAMO,NA,NA,NA,NA,NA,NA,$250.00,$500.00,USD,PIEZA,2,9,
4308 CS,MOTOR PARVEX SM-4308,MOTOR PARVEX EJE Y DEA BRAVO ,PARVEX,4308 CS,MOTORES & TRANSMISIONES,G,MR-002,EMPRESA,NA,NA,NA,NA,NA,NA,NA,$250.00,"$2,500.00",USD,PIEZA,1,2,
M5860585060612 TBV,SERVO MOTOR AMETEK SM-5860585060612 ,Servo Motor ametek pittman 80 / A4180,Ametek Pittman,16/19,MOTORES & TRANSMISIONES,B2,MR-003,PROVEEDOR,AMETEKSINGAPORE PTE LTD,NA,NA,NA,NA,NA,NA,$269.15,"$1,200.00",USD,PIEZA,1,2,
GM2340MC,SERVO MOTOR GLENTEK SM-GM2340MC,Servo Motor Glentek,GLENTEK,GM2340-8-02000810,MOTORES & TRANSMISIONES,B3,MR-004,NA,NA,NA,NA,NA,NA,NA,NA,$250.00,"$1,800.00",USD,PIEZA,1,2,
MT22R2-24,SERVO MOTOR LK SM-MT22R2,Servo Motor LK / T95-K0-M03-S0-B99,LK,MT22R2-24,MOTORES & TRANSMISIONES,C2,MR-005,REFACCIONES LCP,REFACCIONES LCP,NA,NA,NA,NA,NA,NA,$250.00,"$1,800.00",USD,PIEZA,1,2,
R02SA2X3 / TG3VC,SERVO MOTOR MINERTIA SM-R02SA2X3,Servo Motor Minertia Motor,Minertia Motor,R02SA2X3 / TG3VC,MOTORES & TRANSMISIONES,B2,MR-006,REFACCIONES LCP,REFACCIONES LCP,NA,NA,NA,NA,NA,NA,$250.00,"$1,200.00",USD,PIEZA,1,2,
UTOPI-100SC,SERVO MOTOR SM-UTOPI,Servo Motor Minertia Motor,Minertia Motor,UTOPI-100SC,MOTORES & TRANSMISIONES,C3,MR-007,REFACCIONES LCP,REFACCIONES LCP,NA,NA,NA,NA,NA,NA,$250.00,"$1,200.00",USD,PIEZA,1,2,
RS110MR1105,SERVO MOTOR SM-RS110MR1105,Servo Motor Parker,Parker,RS110MR1105,MOTORES & TRANSMISIONES,B2,MR-008,REFACCIONES LCP,REFACCIONES LCP,NA,NA,NA,NA,NA,NA,$250.00,"$1,800.00",USD,PIEZA,1,2,
RS4304AR1149,SERVO MOTOR SM-RS4304AR1149,Servo Motor Parker,Parker,RS4304AR1149,MOTORES & TRANSMISIONES,B3,MR-009,REFACCIONES LCP,REFACCIONES LCP,NA,NA,NA,NA,NA,NA,$250.00,"$1,800.00",USD,PIEZA,1,2,
RS440GR1132,SERVO MOTOR SM-RS440GR1132,Servo Motor Parvex,Parvex,RS440GR1132,MOTORES & TRANSMISIONES,C2,MR-010,REFACCIONES LCP,REFACCIONES LCP,NA,NA,NA,NA,NA,NA,$250.00,"$1,800.00",USD,PIEZA,1,2,
2130T0000000TAA-AF,SERVO MOTOR SM-2130T0000000TAA,PM Servo Motor ,PM SERVO MOTOR,2130T0000000TAA-AF,MOTORES & TRANSMISIONES,B3,MR-011,REFACCIONES LCP,REFACCIONES LCP,NA,NA,NA,NA,NA,NA,$250.00,"$1,200.00",USD,PIEZA,1,2,
1010302300001,SERVO MOTOR SM-1010302300001,Servo Motor Power Company ESA 2S 1214,Motor Power Company,1010302300001,MOTORES & TRANSMISIONES,B3,MR-012,REFACCIONES LCP,REFACCIONES LCP,NA,NA,NA,NA,NA,NA,$250.00,"$1,800.00",USD,PIEZA,1,2,
L404-011EL8,SERVO MOTOR SM-L404,Servo Motor Super L / SANYO DENKI,SANYO DENKI,L404-011EL8,MOTORES & TRANSMISIONES,C3,MR-013,REFACCIONES LCP,REFACCIONES LCP,NA,NA,NA,NA,NA,NA,$250.00,"$2,000.00",USD,PIEZA,1,2,
ACCURATE,Sistema transmisión eje Z,Sistema transmisión eje Z,ACCURATE,ACCURATE,MOTORES & TRANSMISIONES,B2,MR-014,REFACCIONES LCP,REFACCIONES LCP,NA,NA,NA,NA,NA,NA,$250.00,"$1,200.00",USD,PIEZA,1,2,
NA,Transmisiones,Transmisiones,NA,NA,MOTORES & TRANSMISIONES,C3,MR-015,REFACCIONES LCP,REFACCIONES LCP,NA,NA,NA,NA,NA,NA,$250.00,"$1,200.00",USD,PIEZA,1,2,
MT-2250-SPL,SERVO MOTOR BALDOR SM-MT-2250,DC SERVOMOTOR BALDOR,BALDOR,52P105Z006G1,MOTORES & TRANSMISIONES,C3,MR-016,PROVEEDOR,EBAY,NA,NA,NA,NA,NA,NA,$239.39,"$1,800.00",USD,PIEZA,1,2,
MT3528-523CF,SERVO MOTOR SM-MT3528-523CF,PM SERVO MOTOR,SL-MTI | PM SERVO MOTOR,MT3528-523CF,MOTORES & TRANSMISIONES,B2,MR-017,PROVEEDOR,NRI INDUSTRIAL,NA,NA,NA,NA,NA,NA,$168.71,800.00 USD,USD,PIEZA,1,2,
ACCURATE,TRANSMISIÓN EJE Z,TRANSMISIÓN EJE Z,ACCURATE,EJE Z,MOTORES & TRANSMISIONES,C3,MR-018,PROVEEDOR,ACCURATE,NA,NA,NA,NA,NA,NA,$250.00,"$1,200.00",USD,PIEZA,1,2,
M586-0585-0606 13 TPU,SERVO MOTOR AMETEK PITTMAN SM-M58605850606,SERVO MOTOR AMETEK PITTMAN,AMETEK PITTMAN,A4185,MOTORES & TRANSMISIONES,LSS,MR-019,NA,NA,NA,NA,NA,NA,NA,NA,$250.00,"$1,200.00",USD,PIEZA,1,2,
0586-24-024,SERVO MOTOR ROBBINS MYERS SM-M58605850606,SERVO MOTOR ROBBINS MYERS,ROBBINS MYERS,E-586-SA,MOTORES & TRANSMISIONES,LSS,MR-020,NA,NA,NA,NA,NA,NA,NA,NA,$250.00,"$1,200.00",USD,PIEZA,1,2,
RS220FR1135,SERVO MOTOR PARKER SM-RS220FR1135,SERVO MOTOR PARKER,PARKER,RS220FR1135,MOTORES & TRANSMISIONES,K2,MR-021,PROVEEDOR,NA,NA,NA,NA,NA,NA,NA,$250.00,"$1,800.00",USD,PIEZA,1,2,
RS440GAR1115,SERVO MOTOR PARKER SM-RS440GAR1115,Servo Motor Parker,Parker,RS440GAR1115,MOTORES & TRANSMISIONES,MOTORES,MR-022,EMPRESA,FCA TOLUCA,NA,NA,NA,NA,NA,NA,$250.00,"$1,800.00",USD,PIEZA,1,2,
